code_1lvl,name_1lvl,code_2lvl,name_2lvl,code_3lvl,name_3lvl
V01-Y98,External causes of morbidity and mortality,X60-X84,Intentional self-harm,X78,Intentional self-harm by sharp object
V01-Y98,External causes of morbidity and mortality,X60-X84,Intentional self-harm,X79,Intentional self-harm by blunt object
V01-Y98,External causes of morbidity and mortality,X60-X84,Intentional self-harm,X80,Intentional self-harm by jumping from a high place
V01-Y98,External causes of morbidity and mortality,X60-X84,Intentional self-harm,X81,Intentional self-harm by jumping or lying before moving object
V01-Y98,External causes of morbidity and mortality,X60-X84,Intentional self-harm,X82,Intentional self-harm by crashing of motor vehicle
V01-Y98,External causes of morbidity and mortality,X60-X84,Intentional self-harm,X83,Intentional self-harm by other specified means
V01-Y98,External causes of morbidity and mortality,X60-X84,Intentional self-harm,X84,Intentional self-harm by unspecified means
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,X85,"Assault by drugs, medicaments and biological substances"
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,X86,Assault by corrosive substance
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,X87,Assault by pesticides
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,X88,Assault by gases and vapours
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,X89,Assault by other specified chemicals and noxious substances
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,X90,Assault by unspecified chemical or noxious substance
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,X91,"Assault by hanging, strangulation and suffocation"
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,X92,Assault by drowning and submersion
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,X93,Assault by handgun discharge
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,X94,"Assault by rifle, shotgun and larger firearm discharge"
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,X95,Assault by other and unspecified firearm discharge
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,X96,Assault by explosive material
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,X97,"Assault by smoke, fire and flames"
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,X98,"Assault by steam, hot vapours and hot objects"
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,X99,Assault by sharp object
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,Y00,Assault by blunt object
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,Y01,Assault by pushing from high place
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,Y02,Assault by pushing or placing victim before moving object
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,Y03,Assault by crashing of motor vehicle
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,Y04,Assault by bodily force
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,Y05,Sexual assault by bodily force
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,Y06,Neglect and abandonment
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,Y07,Other maltreatment syndromes
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,Y08,Assault by other specified means
V01-Y98,External causes of morbidity and mortality,X85-Y09,Assault,Y09,Assault by unspecified means
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y10,"Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y11,"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y12,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y13,"Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y14,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y15,"Poisoning by and exposure to alcohol, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y16,"Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y17,"Poisoning by and exposure to other gases and vapours, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y18,"Poisoning by and exposure to pesticides, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y19,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y20,"Hanging, strangulation and suffocation, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y21,"Drowning and submersion, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y22,"Handgun discharge, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y23,"Rifle, shotgun and larger firearm discharge, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y24,"Other and unspecified firearm discharge, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y25,"Contact with explosive material, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y26,"Exposure to smoke, fire and flames, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y27,"Contact with steam, hot vapours and hot objects, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y28,"Contact with sharp object, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y29,"Contact with blunt object, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y30,"Falling, jumping or pushed from a high place, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y31,"Falling, lying or running before or into moving object, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y32,"Crashing of motor vehicle, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y33,"Other specified events, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y10-Y34,Event of undetermined intent,Y34,"Unspecified event, undetermined intent"
V01-Y98,External causes of morbidity and mortality,Y35-Y36,Legal intervention and operations of war,Y35,Legal intervention
V01-Y98,External causes of morbidity and mortality,Y35-Y36,Legal intervention and operations of war,Y36,Operations of war
V01-Y98,External causes of morbidity and mortality,Y40-Y59,"Drugs, medicaments and biological substances causing adverse effects in therapeutic use",Y40,Systemic antibiotics
V01-Y98,External causes of morbidity and mortality,Y40-Y59,"Drugs, medicaments and biological substances causing adverse effects in therapeutic use",Y41,Other systemic anti-infectives and antiparasitics
V01-Y98,External causes of morbidity and mortality,Y40-Y59,"Drugs, medicaments and biological substances causing adverse effects in therapeutic use",Y42,"Hormones and their synthetic substitutes and antagonists, not elsewhere classified"
V01-Y98,External causes of morbidity and mortality,Y40-Y59,"Drugs, medicaments and biological substances causing adverse effects in therapeutic use",Y43,Primarily systemic agents
V01-Y98,External causes of morbidity and mortality,Y40-Y59,"Drugs, medicaments and biological substances causing adverse effects in therapeutic use",Y44,Agents primarily affecting blood constituents
V01-Y98,External causes of morbidity and mortality,Y40-Y59,"Drugs, medicaments and biological substances causing adverse effects in therapeutic use",Y45,"Analgesics, antipyretics and anti-inflammatory drugs"
V01-Y98,External causes of morbidity and mortality,Y40-Y59,"Drugs, medicaments and biological substances causing adverse effects in therapeutic use",Y46,Antiepileptics and antiparkinsonism drugs
V01-Y98,External causes of morbidity and mortality,Y40-Y59,"Drugs, medicaments and biological substances causing adverse effects in therapeutic use",Y47,"Sedatives, hypnotics and antianxiety drugs"
V01-Y98,External causes of morbidity and mortality,Y40-Y59,"Drugs, medicaments and biological substances causing adverse effects in therapeutic use",Y48,Anaesthetics and therapeutic gases
